month,state,district_raw,pincode,IEI,IEI_rz,total_updates
2025-10-01,Punjab,Amritsar,143504,0.6353348988252498,4.20935128881691,95.0
2025-10-01,Madhya Pradesh,Maihar,485773,0.4971844913666071,4.208611857982921,28.0
2025-09-01,Kerala,Ernakulam,683594,0.6768595640858683,4.208256022390962,82.0
2025-12-01,Chhattisgarh,Gariyaband,493890,0.5714361112012147,4.207580951824912,2356.0
2025-12-01,Madhya Pradesh,Dindori,481995,0.34969172445746344,4.204762387601731,2.0
2025-10-01,Uttar Pradesh,Kanpur Nagar,208006,0.5512871475983145,4.196590359919698,138.0
2025-09-01,Maharashtra,Pune,411073,0.2863531994392778,4.19541968527035,2.0
2025-11-01,Karnataka,Belagavi,591124,0.6313193454514873,4.195021470539237,64.0
2025-11-01,Orissa,Cuttack,754006,0.6821683252581783,4.190508754325444,4.0
2025-11-01,Maharashtra,Sangli,416303,0.6431546141900151,4.189912197809711,543.0
2025-11-01,Tamil Nadu,Namakkal,636301,0.6591884697839112,4.183127947376816,89.0
2025-11-01,Gujarat,Amreli,364510,0.5449818414488401,4.180787896201159,4.0
2025-12-01,Telangana,Warangal,506004,0.5798791584145192,4.1802378354652845,18.0
2025-12-01,Tamil Nadu,Tiruchirappalli,621018,0.38450303725536594,4.179589881083492,2.0
2025-11-01,Telangana,Nagarkurnool,509411,0.5401721848770867,4.177067663747709,7.0
2025-11-01,Gujarat,Surat,394105,0.6357444902096447,4.174832088976424,366.0
2025-10-01,Bihar,Vaishali,844131,0.6135207549782782,4.173644327694863,51.0
2025-12-01,Rajasthan,Chittaurgarh,312402,0.3431147820667125,4.171312425825328,2.0
2025-10-01,Jharkhand,Dhanbad,826004,0.615948436514593,4.168649364081976,388.0
2025-12-01,Odisha,Khordha,751022,0.37033394664626906,4.16491649173746,2.0
2025-09-01,Maharashtra,Jalna,431208,0.6342797725721765,4.164480160124384,701.0
2025-09-01,Uttar Pradesh,Pilibhit,262121,0.6421686384706488,4.16213361422,1104.0
2025-09-01,Uttar Pradesh,Sant Kabir Nagar,272271,0.6477198285560011,4.16198138711597,1450.0
2025-10-01,West Bengal,Paschim Medinipur,721135,0.6339464762314414,4.156889027914149,294.0
2025-12-01,Uttar Pradesh,Lalitpur,284125,0.5873680367857455,4.156628180120054,6.0
2025-09-01,Tamil Nadu,Mayiladuthurai,609311,0.5340743352775426,4.153913605717632,9.0
2025-12-01,Kerala,Palakkad,679503,0.6290040595786167,4.1536923507324595,191.0
2025-12-01,Tamil Nadu,Nagapattinam,609310,0.6400359008277335,4.152849218661635,45.0
2025-09-01,Karnataka,Ballari,583136,0.6146123038751141,4.1524722393262214,23.0
2025-09-01,Odisha,Kendrapara,754218,0.6458562327488333,4.149237090226271,113.0
2025-11-01,Maharashtra,Sangli,416406,0.6186913414793663,4.147602128432404,275.0
2025-09-01,West Bengal,South Twenty Four Parganas,700061,0.5327162491678008,4.146765704548147,157.0
2025-12-01,Tripura,Dhalai,799263,0.4652512997996637,4.146746176985448,6.0
2025-12-01,Bihar,Gaya,805129,0.5492324966301442,4.144156021754249,120.0
2025-09-01,Kerala,Thiruvananthapuram,695582,0.6553681753628722,4.140575038661832,113.0
2025-10-01,Telangana,Medchal-malkajgiri,500098,0.5497917748282083,4.139956647505065,147.0
2025-11-01,Telangana,Hanumakonda,506143,0.5853787047603095,4.139656608174878,8.0
2025-12-01,Uttar Pradesh,Agra,283105,0.6079672523903898,4.13702334191285,1025.0
2025-11-01,Tamil Nadu,Villupuram,605402,0.679374161133681,4.136659938138591,399.0
2025-12-01,Tamil Nadu,Chengalpattu,603110,0.5382513926090319,4.13466567894919,58.0
2025-09-01,Karnataka,Belgaum,591241,0.62711999196909,4.128163749896187,44.0
2025-10-01,Rajasthan,Bikaner,334604,0.6682204231143116,4.121653681878998,114.0
2025-09-01,Jammu and Kashmir,Samba,181143,0.5838555746979202,4.120810938079196,52.0
2025-12-01,West Bengal,Murshidabad,742185,0.48261999580933385,4.120405695979494,32.0
2025-12-01,West Bengal,Howrah,711416,0.4815068746293778,4.119892095796029,42.0
2025-10-01,Tamil Nadu,Ariyalur,612902,0.6373377775165144,4.119819508587246,112.0
2025-12-01,Maharashtra,Solapur,413227,0.6878497280728849,4.118251737241969,374.0
2025-12-01,Gujarat,Vadodara,391250,0.6589058225598781,4.117786135171153,138.0
2025-12-01,Maharashtra,Ratnagiri,415702,0.6363138766644694,4.117529074210305,78.0
2025-10-01,Tamil Nadu,Ariyalur,621702,0.37734515848669636,4.1174420569210595,2.0
2025-11-01,Andhra Pradesh,Nandyal,518165,0.619262633434299,4.114337205048226,13.0
2025-11-01,Kerala,Kasargod,671311,0.6477426013741594,4.114015886379958,8.0
2025-10-01,Punjab,Tarn Taran,143118,0.6340844886190273,4.110980207068175,67.0
2025-10-01,Orissa,Bhadrak,756163,0.710234519361345,4.110733243967794,5.0
2025-09-01,Jammu and Kashmir,Kulgam,192102,0.5497694217377298,4.1105306355990106,56.0
2025-12-01,Bihar,Banka,813205,0.5996262562670989,4.109856967763052,943.0
2025-11-01,Bihar,Vaishali,844131,0.6110207480929577,4.109428521035887,56.0
2025-07-01,Assam,Golaghat,785619,0.7375866035785594,4.109370462540643,186.0
2025-10-01,Jharkhand,Chatra,825408,0.7065908649422429,4.108911453370466,1032.0
2025-10-01,Bihar,Bhojpur,802166,0.6518037222849152,4.108655958687171,359.0
2025-12-01,West Bengal,Howrah,711408,0.6053326150265741,4.108619350108572,141.0
2025-11-01,West Bengal,Nadia,741401,0.5716054318578278,4.108445903551555,81.0
2025-09-01,Tamil Nadu,Villupuram,606115,0.6111350975918375,4.104427090744163,26.0
2025-09-01,West Bengal,Hugli,712138,0.3107338046907915,4.10399371118971,2.0
2025-07-01,Assam,Kamrup,781122,0.6740767353849263,4.10355586903118,186.0
2025-09-01,Tamil Nadu,Thanjavur,612201,0.630600361020472,4.102484274832009,15.0
2025-11-01,Tamil Nadu,Viluppuram,605203,0.6505612386568169,4.102166332371075,197.0
2025-12-01,Orissa,Balangir,767068,0.6858324386851982,4.100814987899677,4.0
2025-10-01,Maharashtra,Satara,415115,0.5318970304784303,4.098547844059485,94.0
2025-12-01,Chhattisgarh,Gariyaband,495449,0.5571412981363868,4.097946284684444,29.0
2025-09-01,Orissa,Kendrapara,754222,0.38184665565073284,4.097503393997027,2.0
2025-09-01,Haryana,Gurgaon,122502,0.5620231644145046,4.095261130238197,119.0
2025-10-01,Odisha,Anugul,759105,0.5238673618160954,4.093484427878531,3.0
2025-09-01,Andhra Pradesh,Kurnool,518301,0.6703427820343836,4.091669109360892,1192.0
2025-12-01,West Bengal,Koch Bihar,736175,0.5408852689637677,4.091213733715862,10.0
2025-09-01,Tamil Nadu,Thiruvarur,614015,0.6595319227181785,4.089939901080601,67.0
2025-09-01,Karnataka,Bangalore Rural,562122,0.6765070553501205,4.087750188778227,200.0
2025-10-01,Tamil Nadu,Tiruppur,641601,0.660059208852271,4.08671820287235,115.0
2025-11-01,West Bengal,Purba Bardhaman,712413,0.505295043761749,4.086520009516128,3.0
2025-09-01,Maharashtra,Solapur,413324,0.519884910758359,4.079424514727039,347.0
2025-10-01,Chhattisgarh,Koriya,497333,0.3615392910439659,4.0786509044633315,2.0
2025-10-01,Andhra Pradesh,Karimnagar,505480,0.5845883346284791,4.077865844840922,14.0
2025-12-01,Odisha,Baleshwar,757028,0.16557881245801187,4.076010078758219,1.0
2025-12-01,Uttar Pradesh,Jaunpur,222143,0.5447063171242715,4.075357919840166,1544.0
2025-09-01,West Bengal,Paschim Medinipur,721503,0.6418513374279662,4.0751434986980835,368.0
2025-11-01,Rajasthan,Bundi,323603,0.7030828348946767,4.07497515506428,637.0
2025-10-01,Uttar Pradesh,Lalitpur,284405,0.6971284105964982,4.074352105724332,800.0
2025-12-01,Bihar,Madhepura,852108,0.5610808032814604,4.0739925410454925,165.0
2025-12-01,West Bengal,Hooghly,712708,0.5694474491200794,4.0733626538315315,59.0
2025-10-01,Odisha,Baleswar,756084,0.6234391623938511,4.070817155988158,34.0
2025-12-01,Telangana,Jangaon,506143,0.44136897321356167,4.063818490597787,5.0
2025-11-01,Uttar Pradesh,Ghaziabad,201020,0.45306085741688107,4.063790855389881,8.0
2025-10-01,Odisha,Baleswar,756023,0.6035598358894456,4.062438026713485,205.0
2025-11-01,Bihar,Patna,800030,0.5215419631179627,4.061330191624995,9.0
2025-12-01,West Bengal,Hooghly,712411,0.5698633859323536,4.060016369371793,46.0
2025-10-01,Gujarat,Surat,394517,0.6366656839698112,4.059233292751343,19.0
2025-11-01,Karnataka,Chamarajanagar,571124,0.516368828520142,4.058071697961916,3.0
2025-09-01,Jammu and Kashmir,Samba,184121,0.6648068517421548,4.055641128183994,219.0
2025-10-01,Jammu and Kashmir,Pulwama,192303,0.5069395472318192,4.054536331389591,110.0
2025-09-01,Uttar Pradesh,Mathura,281305,0.5757327538859183,4.053868953393314,367.0
2025-12-01,Telangana,Adilabad,504311,0.6314826139665471,4.052538151403483,630.0
2025-10-01,Jharkhand,West Singhbhum,831013,0.38251491216717765,4.052377750603905,2.0
2025-06-01,Assam,Cachar,788030,0.6914551491601697,4.051718996284173,359.0
2025-12-01,Maharashtra,Ahmadnagar,422622,0.6690167079680716,4.04707849806438,606.0
2025-10-01,Odisha,Jharsuguda,768225,0.5722508106693305,4.047025344016484,55.0
2025-12-01,Maharashtra,Buldana,443303,0.591717047058939,4.045795608830838,81.0
2025-11-01,Karnataka,Udupi,574113,0.52524697111186,4.045610367414507,20.0
2025-10-01,Telangana,Jogulamba Gadwal,509135,0.6243038120184383,4.045118975563593,319.0
2025-10-01,Chhattisgarh,Bemetara,491338,0.6073542268644642,4.042808406866815,250.0
2025-09-01,Uttar Pradesh,Etawah,206123,0.6490168591915503,4.042313575827176,1757.0
2025-09-01,West Bengal,Bankura,722169,0.5469750969525549,4.040576233970469,60.0
2025-12-01,Maharashtra,Solapur,413223,0.6296839986733282,4.0343508535122945,238.0
2025-09-01,West Bengal,North 24 Parganas,743234,0.6734342784280927,4.033938520452456,411.0
2025-09-01,Jharkhand,Gumla,835230,0.6775512499144953,4.03296911928381,902.0
2025-12-01,West Bengal,Hooghly,712135,0.6796973450821037,4.0319949504203345,154.0
2025-09-01,Punjab,Jalandhar,144103,0.6194387755611463,4.031722164495254,25.0
2025-11-01,Maharashtra,Beed,431519,0.5425228478924699,4.031573724817569,1541.0
2025-12-01,Karnataka,Tumkur,572127,0.6124012124651013,4.031193057802605,161.0
2025-12-01,Himachal Pradesh,Mandi,176122,0.5669467821503401,4.031128336544206,29.0
2025-09-01,Tripura,Dhalai,799278,0.6290089623397845,4.029632829870023,94.0
2025-12-01,Himachal Pradesh,Shimla,171214,0.5860607292538363,4.029196721379567,56.0
2025-11-01,Uttarakhand,Hardwar,247664,0.5055296656743418,4.027096712965505,11.0
2025-10-01,West Bengal,West Midnapore,721121,0.42377125985553277,4.023543692857987,2.0
2025-10-01,Assam,Marigaon,782001,0.5391839382756443,4.021024773536628,4.0
2025-12-01,Rajasthan,Barmer,344501,0.662921706352747,4.019851606467133,662.0
2025-10-01,Telangana,Nizamabad,503245,0.6293536965153208,4.019745785570273,335.0
2025-10-01,Uttar Pradesh,Kanpur Nagar,208024,0.5946252010521837,4.018735738783037,51.0
2025-11-01,Maharashtra,Amravati,444701,0.548854670626091,4.017956551845651,3537.0
2025-12-01,Bihar,Nawada,805125,0.6544816277188676,4.01313111961071,1981.0
2025-11-01,Mizoram,Mamit,796471,0.6809423332628626,4.008671094552557,17.0
2025-12-01,West Bengal,Bankura,722148,0.6292608529579263,4.008132723486547,245.0
2025-10-01,Sikkim,South Sikkim,737139,0.7128610289819484,4.006692920132462,13.0
2025-09-01,Andhra Pradesh,Guntur,522510,0.2934885424478276,4.005999989424606,2.0
2025-09-01,Tamil Nadu,Tiruchirappalli,620018,0.6000690270249648,4.00542175156396,34.0
2025-09-01,Odisha,Baleswar,756043,0.6068527128252001,4.005346360341552,188.0
2025-12-01,Karnataka,Ramanagar,560060,0.3676712244583672,4.002495797995193,2.0
2025-11-01,Andhra Pradesh,Krishna,521402,0.6737444245431001,4.002262828687103,165.0
2025-07-01,Bihar,Nawada,805129,0.6224476399692881,4.001728935142788,597.0
2025-11-01,Gujarat,Amreli,365555,0.5474643589900582,4.001225589819787,6.0
2025-09-01,Punjab,Ludhiana,141415,0.6273626405224489,4.000072518352165,31.0
2025-12-01,Uttar Pradesh,Kanpur Nagar,208006,0.5426836729825425,3.9982258733449463,344.0
2025-10-01,Gujarat,Rajkot,360452,0.5789178333588639,3.9940167012465495,14.0
2025-11-01,Tamil Nadu,Nagapattinam,609309,0.628469782749498,3.9936452948089105,248.0
2025-11-01,Maharashtra,Nashik,422007,0.5895281831325893,3.9928466489295853,3674.0
2025-11-01,Rajasthan,Alwar,301707,0.7255800662577532,3.990315689408224,1410.0
2025-09-01,Andhra Pradesh,Ananthapur,515872,0.7522362451593368,3.9855601913248795,6.0
2025-12-01,West Bengal,Cooch Behar,736207,0.5973360812406112,3.985431712553417,130.0
2025-12-01,Madhya Pradesh,Rajgarh,465695,0.4925345976294448,3.984606977456661,5.0
2025-09-01,Kerala,Thiruvananthapuram,695026,0.6614294746770072,3.9822131394781595,166.0
2025-10-01,Orissa,Khordha,751006,0.6335918504548098,3.9814664182357102,28.0
2025-11-01,Andhra Pradesh,Mahabubnagar,509103,0.33562940347518727,3.9810461286240706,2.0
2025-09-01,Tamil Nadu,Tiruchirappalli,621215,0.6442369105878982,3.9808886513468225,293.0
2025-07-01,Rajasthan,Alwar,301001,0.7583948074885714,3.980254791907915,9932.0
2025-09-01,Assam,Lakhimpur,787053,0.5986603159317193,3.979752195500427,241.0
2025-11-01,Bihar,Madhubani,843319,0.5933685073213362,3.977685371751492,38.0
2025-09-01,Telangana,Nalgonda,508112,0.63122968740856,3.9769174875748807,79.0
2025-10-01,Andhra Pradesh,East Godavari,533288,0.6724405470844914,3.9702845958243596,169.0
2025-06-01,Andhra Pradesh,Alluri Sitharama Raju,507129,0.6658694469650016,3.9699943906030923,253.0
2025-12-01,West Bengal,Purulia,723147,0.5283117163454438,3.9688762234429142,9.0
2025-11-01,Andhra Pradesh,East Godavari,534330,0.5192684763320852,3.9681140177006182,33.0
2025-11-01,Tamil Nadu,Vellore,632519,0.6333030370189731,3.9672222512334394,126.0
2025-10-01,Karnataka,Shivamogga,577423,0.6207868980313234,3.966142432265773,19.0
2025-12-01,Maharashtra,Akola,444108,0.6348831650477929,3.966005945766729,1069.0
2025-10-01,Haryana,Rohtak,124411,0.6518987952318783,3.963588025035631,84.0
2025-10-01,Punjab,Ferozepur,152003,0.6854040109018548,3.962823594478795,257.0
2025-11-01,Maharashtra,Satara,415518,0.5629440645501491,3.95495941674269,207.0
2025-09-01,Odisha,Mayurbhanj,757051,0.5948683361697803,3.953482140364172,139.0
2025-10-01,Karnataka,Belagavi,591128,0.5785513283778444,3.953103109198675,38.0
2025-09-01,Uttar Pradesh,Rae Bareli,229204,0.6333130653587766,3.9513102942111558,795.0
2025-11-01,Madhya Pradesh,Panna,488443,0.48603619032171264,3.9500059968623398,3.0
2025-09-01,Maharashtra,Sindhudurg,416612,0.5522065377665762,3.9495988987012947,177.0
2025-10-01,Maharashtra,Ratnagiri,415722,0.6092857553663631,3.948996919074239,54.0
2025-12-01,West Bengal,South 24 Parganas,743363,0.5947437496986134,3.9489680082016143,644.0
2025-12-01,Uttar Pradesh,Basti,272271,0.4890395513486716,3.9487369143104094,3.0
2025-12-01,Maharashtra,Raigarh,402107,0.6207146176479704,3.9478097511821915,2233.0
2025-11-01,Rajasthan,Bikaner,334604,0.6570730550653247,3.9475486263576207,216.0
2025-09-01,Mizoram,Kolasib,796070,0.6672412616781945,3.9462349517766295,55.0
2025-09-01,Gujarat,Valsad,396240,0.5986217431419663,3.9458293627656795,67.0
2025-12-01,Maharashtra,Sindhudurg,416612,0.5519443068128597,3.94373743529057,166.0
2025-10-01,Maharashtra,Sindhudurg,416612,0.5519037713628466,3.9428313749886823,359.0
2025-09-01,Kerala,Palakkad,679302,0.6320864286740757,3.9421618113853585,69.0
2025-10-01,Chhattisgarh,Gariyaband,493890,0.5615557134485643,3.9421166690705953,962.0
2025-09-01,West Bengal,Paschim Bardhaman,713302,0.613559530276331,3.937415369624495,74.0
2025-11-01,Orissa,Khordha,751006,0.6313846193409508,3.9367814907642904,51.0
2025-09-01,Tamil Nadu,Villupuram,604303,0.7005328636535881,3.936698322498968,194.0
2025-09-01,Tamil Nadu,Pudukkottai,622504,0.6624931292372661,3.9343782862214063,334.0
2025-11-01,Tamil Nadu,Dharmapuri,635115,0.47796419305406024,3.9334571467368007,3.0
2025-09-01,West Bengal,Howrah,711413,0.6497045687158565,3.931359211026595,400.0
2025-09-01,Maharashtra,Latur,413523,0.574409373629734,3.929311457845069,733.0
2025-11-01,Tamil Nadu,Tiruchirappalli,620018,0.5960476407704377,3.9287702171958436,74.0
2025-12-01,Maharashtra,Solapur,413306,0.6187398113884488,3.928109967088814,1085.0
2025-09-01,Assam,Cachar,788164,0.46423276751602544,3.927628044884848,4.0
2025-10-01,West Bengal,Kolkata,700025,0.6533466344924944,3.9273796263701395,65.0
2025-10-01,Madhya Pradesh,Anuppur,484224,0.7157876166064195,3.9266986911777764,415.0
2025-11-01,West Bengal,Bardhaman,713427,0.5306522576026246,3.9265862989133704,3.0
2025-09-01,Odisha,Mayurbhanj,757043,0.669242129690697,3.9261842375594447,417.0
2025-12-01,Rajasthan,Bharatpur,321205,0.6700157917614478,3.924203202176792,1292.0
2025-12-01,Tamil Nadu,Thiruvarur,614711,0.5991526729518709,3.9215900988333052,138.0
2025-11-01,Rajasthan,Barmer,344501,0.6578875335850477,3.921121406328415,230.0
2025-11-01,Maharashtra,Dhule,425412,0.4689646634667686,3.9210939537833562,3.0
2025-11-01,Uttar Pradesh,Jhansi,285223,0.5762313691441231,3.9204507555633414,9.0
2025-12-01,West Bengal,Nadia,741506,0.6133617003226433,3.919914119007187,100.0
2025-09-01,Karnataka,Belagavi,591224,0.6482459320200812,3.91942516042228,97.0
2025-09-01,Tamil Nadu,Ariyalur,612902,0.6263630508297315,3.9193970252594155,96.0
2025-12-01,Bihar,Muzaffarpur,843147,0.5519595188415095,3.919097050613145,56.0
2025-10-01,Karnataka,Uttara Kannada,581336,0.568521989684021,3.9172333241007444,37.0
2025-10-01,Assam,Dibrugarh,785676,0.6321498413383188,3.914763717479891,112.0
2025-11-01,West Bengal,South Dinajpur,733101,0.47000752026289805,3.9117770285865787,2.0
2025-11-01,Kerala,Palakkad,679503,0.6166529843642595,3.911749428248835,168.0
2025-11-01,Odisha,Baleswar,756084,0.6133845124272946,3.9091838092964526,49.0
2025-10-01,Kerala,Idukki,685618,0.6775573323278108,3.9083289768417986,21.0
2025-12-01,Maharashtra,Sangli,416401,0.5656507759635018,3.9033760505893498,189.0
2025-10-01,Jharkhand,Palamu,822111,0.6193813992230298,3.9005657004341745,52.0
2025-11-01,Punjab,Tarn Taran,143111,0.6797218863419189,3.899368032772823,12.0
2025-12-01,Bihar,Muzaffarpur,843121,0.5851645897012193,3.897653038313791,472.0
2025-11-01,Rajasthan,Pali,306116,0.6463810761317826,3.897269032007771,221.0
2025-11-01,Orissa,Dhenkanal,759020,0.4280630581191319,3.896527390510233,2.0
2025-11-01,Rajasthan,Bharatpur,321205,0.6687825776262475,3.8961358796071095,1017.0
2025-05-01,Bihar,Muzaffarpur,843108,0.6243951982132916,3.895965348211241,593.0
2025-12-01,Odisha,Baleswar,756084,0.61246299890893,3.894370035123273,22.0
2025-10-01,Andhra Pradesh,Srikakulam,532474,0.5644959907018452,3.8935590264877757,147.0
2025-09-01,Maharashtra,Dhule,425406,0.6689886646532078,3.888754678090564,926.0
2025-11-01,Tamil Nadu,Kallakurichi,605701,0.4678988481854873,3.8882246241003156,3.0
2025-09-01,Punjab,Shaheed Bhagat Singh Nagar,144503,0.6408357173235244,3.886174088847462,61.0
2025-10-01,Odisha,Balangir,767038,0.7047975113465829,3.8835238910958614,287.0
2025-10-01,Maharashtra,Sangli,416303,0.6262448037343995,3.8834594644321356,132.0
2025-11-01,Tamil Nadu,Theni,625522,0.6205264721396131,3.881252342078064,74.0
2025-12-01,Jharkhand,Chatra,825408,0.6957641497225209,3.8788257609141557,2893.0
2025-09-01,Maharashtra,Raigarh,402107,0.6186179820431392,3.8781556284814114,1836.0
2025-09-01,Kerala,Malappuram,673647,0.5838665725017634,3.8772683153915657,31.0
2025-10-01,Karnataka,Vijayanagara,583129,0.21710544862935321,3.8760748441907675,1.0
2025-11-01,Bihar,Bhojpur,802312,0.6746723244022228,3.875878953312281,728.0
2025-12-01,Maharashtra,Palghar,401609,0.5120720499996188,3.8746746113903847,7.0
2025-12-01,Maharashtra,Satara,415312,0.6070006540973077,3.8745915694299473,115.0
2025-12-01,West Bengal,Hugli,712410,0.5760656943123222,3.872142037902362,11.0
2025-12-01,Andhra Pradesh,N. T. R,521403,0.596420976533355,3.871724100860904,20.0
2025-12-01,Gujarat,Surat,394305,0.607816964940669,3.8691602177278153,533.0
2025-11-01,Andhra Pradesh,Eluru,521111,0.5391203224327401,3.868127754706867,11.0
2025-09-01,Odisha,NUAPADA,766107,0.7342691200105285,3.862988527901691,786.0
2025-11-01,Tamil Nadu,Mayiladuthurai,609302,0.6019883543988825,3.8621027311372287,12.0
2025-10-01,Uttar Pradesh,Kanpur Nagar,209203,0.5652434880864395,3.8601424857116187,311.0
2025-11-01,Tamil Nadu,Namakkal,621003,0.35934514722841776,3.8597536392066534,2.0
2025-12-01,Tamil Nadu,Nagapattinam,609309,0.6213814389834237,3.858839894530859,258.0
2025-11-01,Kerala,Kollam,691510,0.6758586287322774,3.858831553020055,81.0
2025-11-01,Bihar,Rohtas,821303,0.553976818406422,3.8585145607760984,92.0
2025-12-01,Andhra Pradesh,Srikakulam,532474,0.5633056942770752,3.858058806584396,121.0
2025-12-01,West Bengal,Koch Bihar,736131,0.536922214058102,3.8559841231422767,179.0
2025-10-01,Andhra Pradesh,Mahbubnagar,509327,0.37095612599152683,3.855190764758136,2.0
2025-10-01,Punjab,Amritsar,143103,0.5681614005267508,3.8492792983114206,185.0
2025-09-01,Karnataka,Bangalore,560102,0.6087155987994378,3.8476381351051865,60.0
2025-10-01,Telangana,Karimnagar,505172,0.5947794206716974,3.845006625391665,380.0
2025-09-01,Uttar Pradesh,Basti,272124,0.6662784459839045,3.8409462152155514,1250.0
2025-10-01,Madhya Pradesh,Hoshangabad,461551,0.6617850825569752,3.839453309288997,10.0
2025-12-01,Bihar,Patna,801112,0.5490101860957167,3.8377795311773566,437.0
2025-11-01,Mizoram,Serchhip,796161,0.6534975105410595,3.8368707704518967,20.0
2025-12-01,Maharashtra,Ahmadnagar,413739,0.6549973847849953,3.8348033884347728,426.0
2025-09-01,West Bengal,Bankura,722182,0.5887225629081494,3.834089747271584,71.0
2025-10-01,Karnataka,Mysuru,571103,0.6705581357625554,3.832724711155456,32.0
2025-12-01,Chhattisgarh,Mahasamund,493555,0.5956445309025471,3.832445997279656,620.0
2025-12-01,Kerala,Pathanamthitta,689515,0.4440793649974616,3.8309262816114313,7.0
2025-10-01,West Bengal,Howrah,711114,0.663578457474757,3.8308692539167772,80.0
2025-09-01,Odisha,Jharsuguda,768225,0.5618886166072492,3.830717851862183,99.0
2025-12-01,Maharashtra,Bid,431130,0.32564899536391373,3.8298622193987204,2.0
2025-11-01,Kerala,Thiruvananthapuram,695508,0.5985689687238954,3.8290705244725207,72.0
2025-12-01,Maharashtra,Solapur,413314,0.5790543259058752,3.828952452921237,237.0
2025-10-01,Telangana,K.v. Rangareddy,509358,0.6244969304566406,3.828429916190062,139.0
2025-10-01,Bihar,Saran,841224,0.5594810185523278,3.828186874195883,159.0
2025-12-01,Maharashtra,Solapur,413255,0.6328694198724767,3.826870782314421,377.0
2025-09-01,Uttar Pradesh,Kaushambi,212218,0.6321727009974341,3.8242084132077707,753.0
2025-10-01,Delhi,Central Delhi,110011,0.5317073170300546,3.823242068948527,13.0
2025-11-01,Karnataka,Bangalore Rural,560087,0.6487672535391547,3.8225749845386003,46.0
2025-11-01,West Bengal,Darjeeling,734321,0.6134066479410776,3.8220324230225224,8.0
2025-09-01,Andhra Pradesh,Parvathipuram Manyam,535523,0.6471755017125619,3.820621308876639,48.0
2025-12-01,Himachal Pradesh,Kangra,176032,0.6464013920265655,3.8190054306051815,43.0
2025-12-01,Telangana,Jogulamba Gadwal,509135,0.6112685805884542,3.8189158451708605,87.0
2025-11-01,Odisha,Jharsuguda,768225,0.5612406053261203,3.8171908232938208,50.0
2025-10-01,Bihar,Darbhanga,848213,0.7111242296089149,3.817066556232924,1522.0
2025-12-01,Tamil Nadu,Vellore,635701,0.693166026973284,3.8152913189317146,221.0
2025-10-01,Himachal Pradesh,Shimla,171208,0.6761651154204231,3.8152311551703093,128.0
2025-12-01,Rajasthan,Ganganagar,335037,0.6244945851035124,3.813804873970178,236.0
2025-10-01,Tripura,Dhalai  *,799273,0.723990497432177,3.8121089538910584,329.0
2025-12-01,West Bengal,Bankura,722138,0.5997591604194501,3.8118334767279842,467.0
2025-09-01,Tamil Nadu,Dindigul,624706,0.5730053266175525,3.81156373887277,357.0
2025-12-01,Rajasthan,Jhunjhunu,331027,0.37028120018809163,3.810490810848054,4.0
2025-11-01,Telangana,K.v. Rangareddy,509202,0.6112350137766821,3.8103983792175207,95.0
2025-09-01,Telangana,Adilabad,504301,0.5919825154816182,3.8086444280342246,32.0
2025-12-01,Bihar,Samstipur,848209,0.45439904484072646,3.807834536817441,3.0
2025-11-01,Karnataka,Dakshina Kannada,574225,0.6209252207946092,3.8075609706031406,30.0
2025-09-01,Goa,South Goa,403716,0.6704328095720287,3.8070782638851752,39.0
2025-10-01,Maharashtra,Satara,415505,0.5581377842183223,3.8065792481460394,144.0
2025-09-01,Madhya Pradesh,Ujjain,456771,0.642850781734114,3.801940917635032,1120.0
2025-12-01,Jharkhand,Palamu,822122,0.6330601393572185,3.7986872771728635,2056.0
2025-12-01,Gujarat,Jamnagar,361335,0.5812182590134811,3.7979288050339104,229.0
2025-10-01,Andhra Pradesh,Parvathipuram Manyam,535523,0.6461961037551334,3.797036789328209,155.0
2025-09-01,West Bengal,Koch Bihar,736131,0.5351462990634457,3.7963460230639066,503.0
2025-12-01,Karnataka,Bangalore,560102,0.6058073339360488,3.7944023917932537,91.0
2025-12-01,Karnataka,Bangalore,560019,0.6468633539898934,3.7932291292994726,31.0
2025-10-01,Maharashtra,Satara,412804,0.6665125498524525,3.7893591684973074,40.0
2025-12-01,Himachal Pradesh,Kangra,176211,0.5827058674784392,3.787854838141681,58.0
2025-12-01,Maharashtra,Satara,415115,0.520337299043283,3.7874153882578034,153.0
2025-09-01,Odisha,Ganjam,761055,0.6385844979210232,3.786050146094902,233.0
2025-10-01,Haryana,Kurukshetra,136135,0.6958652844336507,3.7858605234937666,1008.0
2025-11-01,Himachal Pradesh,Mandi,175033,0.5291660129251067,3.7849342220334217,77.0
2025-11-01,Bihar,Jehanabad,804454,0.582122087682892,3.782930386848507,92.0
2025-09-01,Uttar Pradesh,Bulandshahr,203397,0.5880085532790267,3.782010458560061,19.0
2025-12-01,Maharashtra,Washim *,444105,0.6564739760661011,3.780349113154857,1882.0
2025-12-01,West Bengal,East Midnapore,721668,0.34588768839159834,3.780140998045299,2.0
2025-12-01,Maharashtra,Aurangabad,423701,0.6805681619097725,3.7793061926983205,1574.0
2025-11-01,Gujarat,Rajkot,360452,0.5679881216253398,3.778935142995969,39.0
2025-12-01,Maharashtra,Pune,410513,0.5903231626178048,3.778148440902313,70.0
2025-11-01,Karnataka,Belgaum,591101,0.6222493667259389,3.7767935732542735,65.0
